urn:cite:hcmid:gen49bifolioimgs,"Images of Geneva Latin MS 49 as bifolio spreads","/project/homer/pyramidal/Gen49"
urn:cite:hcmid:vadslg298bifolioimgs,"Images of St. Gallen, Kantonsbibliothek, Vadianische Sammlung 298, as bifolio spreads","/project/homer/pyramidal/VadSlg298"
